municipio;ano;mes;internacoes
PASSO FUNDO;2016;5;2
PASSO FUNDO;2016;6;2
PASSO FUNDO;2016;7;1
PASSO FUNDO;2016;8;3
PASSO FUNDO;2016;9;0
PASSO FUNDO;2016;10;1
PASSO FUNDO;2016;11;2
PASSO FUNDO;2016;12;0
PASSO FUNDO;2017;1;2
PASSO FUNDO;2017;2;1
PASSO FUNDO;2017;3;1
PASSO FUNDO;2017;4;0
PASSO FUNDO;2017;5;1
PASSO FUNDO;2017;6;2
PASSO FUNDO;2017;7;1
PASSO FUNDO;2017;8;0
PASSO FUNDO;2017;9;0
PASSO FUNDO;2017;10;0
PASSO FUNDO;2017;11;2
PASSO FUNDO;2017;12;0
PASSO FUNDO;2018;1;2
PASSO FUNDO;2018;2;1
PASSO FUNDO;2018;3;1
PASSO FUNDO;2018;4;1
PASSO FUNDO;2018;5;1
PASSO FUNDO;2018;6;0
PASSO FUNDO;2018;7;0
PASSO FUNDO;2018;8;1
PASSO FUNDO;2018;9;0
PASSO FUNDO;2018;10;1
PASSO FUNDO;2018;11;0
PASSO FUNDO;2018;12;0
PASSO FUNDO;2019;1;2
PASSO FUNDO;2019;2;1
PASSO FUNDO;2019;3;2
PASSO FUNDO;2019;4;3
PASSO FUNDO;2019;5;2
PASSO FUNDO;2019;6;1
PASSO FUNDO;2019;7;0
PASSO FUNDO;2019;8;0
PASSO FUNDO;2019;9;1
PASSO FUNDO;2019;10;0
PASSO FUNDO;2019;11;1
PASSO FUNDO;2019;12;0
PASSO FUNDO;2020;1;0
PASSO FUNDO;2020;2;0
PASSO FUNDO;2020;3;0
PASSO FUNDO;2020;4;0
PASSO FUNDO;2020;5;0
PASSO FUNDO;2020;6;0
PASSO FUNDO;2020;7;0
PASSO FUNDO;2020;8;0
PASSO FUNDO;2020;9;0
PASSO FUNDO;2020;10;0
PASSO FUNDO;2020;11;0
PASSO FUNDO;2020;12;0
PASSO FUNDO;2021;1;0
PASSO FUNDO;2021;2;2
PASSO FUNDO;2021;3;0
PASSO FUNDO;2021;4;0
PASSO FUNDO;2021;5;0
PASSO FUNDO;2021;6;0
PASSO FUNDO;2021;7;0
PASSO FUNDO;2021;8;0
PASSO FUNDO;2021;9;0
PASSO FUNDO;2021;10;1
PASSO FUNDO;2021;11;1
PASSO FUNDO;2021;12;0
PASSO FUNDO;2022;1;0
PASSO FUNDO;2022;2;0
PASSO FUNDO;2022;3;3
PASSO FUNDO;2022;4;3
PASSO FUNDO;2022;5;2
PASSO FUNDO;2022;6;0
PASSO FUNDO;2022;7;0
PASSO FUNDO;2022;8;2
PASSO FUNDO;2022;9;1
PASSO FUNDO;2022;10;1
PASSO FUNDO;2022;11;0
PASSO FUNDO;2022;12;3
PASSO FUNDO;2023;1;1
PASSO FUNDO;2023;2;2
PASSO FUNDO;2023;3;0
PASSO FUNDO;2023;4;2
PASSO FUNDO;2023;5;2
PASSO FUNDO;2023;6;0
PASSO FUNDO;2023;7;1
PASSO FUNDO;2023;8;1
PASSO FUNDO;2023;9;1
PASSO FUNDO;2023;10;2
PASSO FUNDO;2023;11;1
PASSO FUNDO;2023;12;1
PASSO FUNDO;2024;1;2
PASSO FUNDO;2024;2;1
PASSO FUNDO;2024;3;1
PASSO FUNDO;2024;4;2
PASSO FUNDO;2024;5;4
PASSO FUNDO;2024;6;1
PASSO FUNDO;2024;7;1
PASSO FUNDO;2024;8;1
PASSO FUNDO;2024;9;0
PASSO FUNDO;2024;10;2
PASSO FUNDO;2024;11;1
PASSO FUNDO;2024;12;0
PASSO FUNDO;2025;1;0
PASSO FUNDO;2025;2;2
PASSO FUNDO;2025;3;1
PASSO FUNDO;2025;4;1
PASSO FUNDO;2025;5;0
PASSO FUNDO;2025;6;0
PASSO FUNDO;2025;7;0
PASSO FUNDO;2025;8;1
PASSO FUNDO;2025;9;0
PASSO FUNDO;2025;10;0
PASSO FUNDO;2025;11;0
PASSO FUNDO;2025;12;0
PORTO ALEGRE;2015;1;5
PORTO ALEGRE;2015;2;3
PORTO ALEGRE;2015;3;9
PORTO ALEGRE;2015;4;3
PORTO ALEGRE;2015;5;9
PORTO ALEGRE;2015;6;4
PORTO ALEGRE;2015;7;3
PORTO ALEGRE;2015;8;7
PORTO ALEGRE;2015;9;3
PORTO ALEGRE;2015;10;10
PORTO ALEGRE;2015;11;7
PORTO ALEGRE;2015;12;5
PORTO ALEGRE;2016;1;4
PORTO ALEGRE;2016;2;9
PORTO ALEGRE;2016;3;9
PORTO ALEGRE;2016;4;6
PORTO ALEGRE;2016;5;4
PORTO ALEGRE;2016;6;1
PORTO ALEGRE;2016;7;2
PORTO ALEGRE;2016;8;0
PORTO ALEGRE;2016;9;5
PORTO ALEGRE;2016;10;0
PORTO ALEGRE;2016;11;5
PORTO ALEGRE;2016;12;6
PORTO ALEGRE;2017;1;12
PORTO ALEGRE;2017;2;8
PORTO ALEGRE;2017;3;15
PORTO ALEGRE;2017;4;4
PORTO ALEGRE;2017;5;3
PORTO ALEGRE;2017;6;13
PORTO ALEGRE;2017;7;5
PORTO ALEGRE;2017;8;1
PORTO ALEGRE;2017;9;1
PORTO ALEGRE;2017;10;8
PORTO ALEGRE;2017;11;7
PORTO ALEGRE;2017;12;8
PORTO ALEGRE;2018;1;4
PORTO ALEGRE;2018;2;11
PORTO ALEGRE;2018;3;4
PORTO ALEGRE;2018;4;4
PORTO ALEGRE;2018;5;1
PORTO ALEGRE;2018;6;2
PORTO ALEGRE;2018;7;0
PORTO ALEGRE;2018;8;1
PORTO ALEGRE;2018;9;8
PORTO ALEGRE;2018;10;6
PORTO ALEGRE;2018;11;2
PORTO ALEGRE;2018;12;3
PORTO ALEGRE;2019;1;7
PORTO ALEGRE;2019;2;10
PORTO ALEGRE;2019;3;4
PORTO ALEGRE;2019;4;8
PORTO ALEGRE;2019;5;14
PORTO ALEGRE;2019;6;8
PORTO ALEGRE;2019;7;2
PORTO ALEGRE;2019;8;3
PORTO ALEGRE;2019;9;4
PORTO ALEGRE;2019;10;7
PORTO ALEGRE;2019;11;2
PORTO ALEGRE;2019;12;4
PORTO ALEGRE;2020;1;3
PORTO ALEGRE;2020;2;7
PORTO ALEGRE;2020;3;1
PORTO ALEGRE;2020;4;3
PORTO ALEGRE;2020;5;2
PORTO ALEGRE;2020;6;1
PORTO ALEGRE;2020;7;0
PORTO ALEGRE;2020;8;1
PORTO ALEGRE;2020;9;4
PORTO ALEGRE;2020;10;1
PORTO ALEGRE;2020;11;2
PORTO ALEGRE;2020;12;4
PORTO ALEGRE;2021;1;1
PORTO ALEGRE;2021;2;3
PORTO ALEGRE;2021;3;4
PORTO ALEGRE;2021;4;2
PORTO ALEGRE;2021;5;2
PORTO ALEGRE;2021;6;1
PORTO ALEGRE;2021;7;2
PORTO ALEGRE;2021;8;1
PORTO ALEGRE;2021;9;3
PORTO ALEGRE;2021;10;2
PORTO ALEGRE;2021;11;3
PORTO ALEGRE;2021;12;2
PORTO ALEGRE;2022;1;2
PORTO ALEGRE;2022;2;8
PORTO ALEGRE;2022;3;12
PORTO ALEGRE;2022;4;2
PORTO ALEGRE;2022;5;7
PORTO ALEGRE;2022;6;1
PORTO ALEGRE;2022;7;5
PORTO ALEGRE;2022;8;6
PORTO ALEGRE;2022;9;3
PORTO ALEGRE;2022;10;1
PORTO ALEGRE;2022;11;5
PORTO ALEGRE;2022;12;1
PORTO ALEGRE;2023;1;4
PORTO ALEGRE;2023;2;4
PORTO ALEGRE;2023;3;7
PORTO ALEGRE;2023;4;0
PORTO ALEGRE;2023;5;10
PORTO ALEGRE;2023;6;8
PORTO ALEGRE;2023;7;8
PORTO ALEGRE;2023;8;6
PORTO ALEGRE;2023;9;8
PORTO ALEGRE;2023;10;15
PORTO ALEGRE;2023;11;8
PORTO ALEGRE;2023;12;10
PORTO ALEGRE;2024;1;12
PORTO ALEGRE;2024;2;11
PORTO ALEGRE;2024;3;3
PORTO ALEGRE;2024;4;5
PORTO ALEGRE;2024;5;130
PORTO ALEGRE;2024;6;104
PORTO ALEGRE;2024;7;34
PORTO ALEGRE;2024;8;3
PORTO ALEGRE;2024;9;5
PORTO ALEGRE;2024;10;8
PORTO ALEGRE;2024;11;2
PORTO ALEGRE;2024;12;4
PORTO ALEGRE;2025;1;3
PORTO ALEGRE;2025;2;6
PORTO ALEGRE;2025;3;6
PORTO ALEGRE;2025;4;3
PORTO ALEGRE;2025;5;2
PORTO ALEGRE;2025;6;3
PORTO ALEGRE;2025;7;4
PORTO ALEGRE;2025;8;4
PORTO ALEGRE;2025;9;4
PORTO ALEGRE;2025;10;0
PORTO ALEGRE;2025;11;5
PORTO ALEGRE;2025;12;1
RIO GRANDE;2015;1;0
RIO GRANDE;2015;2;1
RIO GRANDE;2015;3;2
RIO GRANDE;2015;4;0
RIO GRANDE;2015;5;0
RIO GRANDE;2015;6;0
RIO GRANDE;2015;7;0
RIO GRANDE;2015;8;0
RIO GRANDE;2015;9;0
RIO GRANDE;2015;10;0
RIO GRANDE;2015;11;0
RIO GRANDE;2015;12;1
RIO GRANDE;2016;1;0
RIO GRANDE;2016;2;0
RIO GRANDE;2016;3;0
RIO GRANDE;2016;4;1
RIO GRANDE;2016;5;0
RIO GRANDE;2016;6;0
RIO GRANDE;2016;7;0
RIO GRANDE;2016;8;1
RIO GRANDE;2016;9;0
RIO GRANDE;2016;10;0
RIO GRANDE;2016;11;0
RIO GRANDE;2016;12;0
RIO GRANDE;2017;1;2
RIO GRANDE;2017;2;1
RIO GRANDE;2017;3;0
RIO GRANDE;2017;4;2
RIO GRANDE;2017;5;0
RIO GRANDE;2017;6;1
RIO GRANDE;2017;7;0
RIO GRANDE;2017;8;0
RIO GRANDE;2017;9;0
RIO GRANDE;2017;10;1
RIO GRANDE;2017;11;0
RIO GRANDE;2017;12;0
RIO GRANDE;2018;1;0
RIO GRANDE;2018;2;0
RIO GRANDE;2018;3;0
RIO GRANDE;2018;4;0
RIO GRANDE;2018;5;1
RIO GRANDE;2018;6;0
RIO GRANDE;2018;7;0
RIO GRANDE;2018;8;0
RIO GRANDE;2018;9;0
RIO GRANDE;2018;10;0
RIO GRANDE;2018;11;0
RIO GRANDE;2018;12;0
RIO GRANDE;2019;1;0
RIO GRANDE;2019;2;2
RIO GRANDE;2019;3;0
RIO GRANDE;2019;4;1
RIO GRANDE;2019;5;0
RIO GRANDE;2019;6;0
RIO GRANDE;2019;7;0
RIO GRANDE;2019;8;0
RIO GRANDE;2019;9;0
RIO GRANDE;2019;10;0
RIO GRANDE;2019;11;0
RIO GRANDE;2019;12;1
RIO GRANDE;2020;1;0
RIO GRANDE;2020;2;0
RIO GRANDE;2020;3;0
RIO GRANDE;2020;4;1
RIO GRANDE;2020;5;0
RIO GRANDE;2020;6;0
RIO GRANDE;2020;7;0
RIO GRANDE;2020;8;0
RIO GRANDE;2020;9;0
RIO GRANDE;2020;10;0
RIO GRANDE;2020;11;0
RIO GRANDE;2020;12;0
RIO GRANDE;2021;1;0
RIO GRANDE;2021;2;0
RIO GRANDE;2021;3;0
RIO GRANDE;2021;4;0
RIO GRANDE;2021;5;0
RIO GRANDE;2021;6;0
RIO GRANDE;2021;7;0
RIO GRANDE;2021;8;0
RIO GRANDE;2021;9;0
RIO GRANDE;2021;10;0
RIO GRANDE;2021;11;0
RIO GRANDE;2021;12;0
RIO GRANDE;2022;1;0
RIO GRANDE;2022;2;0
RIO GRANDE;2022;3;1
RIO GRANDE;2022;4;0
RIO GRANDE;2022;5;0
RIO GRANDE;2022;6;0
RIO GRANDE;2022;7;1
RIO GRANDE;2022;8;0
RIO GRANDE;2022;9;0
RIO GRANDE;2022;10;0
RIO GRANDE;2022;11;0
RIO GRANDE;2022;12;0
RIO GRANDE;2023;1;0
RIO GRANDE;2023;2;0
RIO GRANDE;2023;3;0
RIO GRANDE;2023;4;0
RIO GRANDE;2023;5;0
RIO GRANDE;2023;6;1
RIO GRANDE;2023;7;1
RIO GRANDE;2023;8;0
RIO GRANDE;2023;9;0
RIO GRANDE;2023;10;1
RIO GRANDE;2023;11;0
RIO GRANDE;2023;12;0
RIO GRANDE;2024;1;1
RIO GRANDE;2024;2;0
RIO GRANDE;2024;3;1
RIO GRANDE;2024;4;1
RIO GRANDE;2024;5;18
RIO GRANDE;2024;6;14
RIO GRANDE;2024;7;2
RIO GRANDE;2024;8;2
RIO GRANDE;2024;9;0
RIO GRANDE;2024;10;0
RIO GRANDE;2024;11;1
RIO GRANDE;2024;12;0
RIO GRANDE;2025;1;0
RIO GRANDE;2025;2;1
RIO GRANDE;2025;3;0
RIO GRANDE;2025;4;1
RIO GRANDE;2025;5;1
RIO GRANDE;2025;6;0
RIO GRANDE;2025;7;0
RIO GRANDE;2025;8;0
RIO GRANDE;2025;9;0
RIO GRANDE;2025;10;0
RIO GRANDE;2025;11;1
RIO GRANDE;2025;12;0
RIO PARDO;2015;1;1
RIO PARDO;2015;2;2
RIO PARDO;2015;3;0
RIO PARDO;2015;4;0
RIO PARDO;2015;5;1
RIO PARDO;2015;6;0
RIO PARDO;2015;7;0
RIO PARDO;2015;8;0
RIO PARDO;2015;9;0
RIO PARDO;2015;10;0
RIO PARDO;2015;11;1
RIO PARDO;2015;12;0
RIO PARDO;2016;1;0
RIO PARDO;2016;2;0
RIO PARDO;2016;3;1
RIO PARDO;2016;4;0
RIO PARDO;2016;5;0
RIO PARDO;2016;6;1
RIO PARDO;2016;7;0
RIO PARDO;2016;8;0
RIO PARDO;2016;9;1
RIO PARDO;2016;10;0
RIO PARDO;2016;11;2
RIO PARDO;2016;12;0
RIO PARDO;2017;1;0
RIO PARDO;2017;2;5
RIO PARDO;2017;3;1
RIO PARDO;2017;4;1
RIO PARDO;2017;5;0
RIO PARDO;2017;6;0
RIO PARDO;2017;7;0
RIO PARDO;2017;8;0
RIO PARDO;2017;9;0
RIO PARDO;2017;10;2
RIO PARDO;2017;11;0
RIO PARDO;2017;12;0
RIO PARDO;2018;1;1
RIO PARDO;2018;2;1
RIO PARDO;2018;3;2
RIO PARDO;2018;4;1
RIO PARDO;2018;5;1
RIO PARDO;2018;6;1
RIO PARDO;2018;7;0
RIO PARDO;2018;8;0
RIO PARDO;2018;9;0
RIO PARDO;2018;10;0
RIO PARDO;2018;11;0
RIO PARDO;2018;12;0
RIO PARDO;2019;1;2
RIO PARDO;2019;2;0
RIO PARDO;2019;3;4
RIO PARDO;2019;4;1
RIO PARDO;2019;5;0
RIO PARDO;2019;6;0
RIO PARDO;2019;7;1
RIO PARDO;2019;8;1
RIO PARDO;2019;9;0
RIO PARDO;2019;10;0
RIO PARDO;2019;11;1
RIO PARDO;2019;12;0
RIO PARDO;2020;1;0
RIO PARDO;2020;2;0
RIO PARDO;2020;3;0
RIO PARDO;2020;4;0
RIO PARDO;2020;5;0
RIO PARDO;2020;6;0
RIO PARDO;2020;7;0
RIO PARDO;2020;8;0
RIO PARDO;2020;9;0
RIO PARDO;2020;10;0
RIO PARDO;2020;11;0
RIO PARDO;2020;12;0
RIO PARDO;2021;1;0
RIO PARDO;2021;2;0
RIO PARDO;2021;3;1
RIO PARDO;2021;4;0
RIO PARDO;2021;5;0
RIO PARDO;2021;6;0
RIO PARDO;2021;7;0
RIO PARDO;2021;8;0
RIO PARDO;2021;9;0
RIO PARDO;2021;10;0
RIO PARDO;2021;11;0
RIO PARDO;2021;12;0
RIO PARDO;2022;1;0
RIO PARDO;2022;2;0
RIO PARDO;2022;3;0
RIO PARDO;2022;4;0
RIO PARDO;2022;5;0
RIO PARDO;2022;6;0
RIO PARDO;2022;7;0
RIO PARDO;2022;8;0
RIO PARDO;2022;9;0
RIO PARDO;2022;10;0
RIO PARDO;2022;11;0
RIO PARDO;2022;12;0
RIO PARDO;2023;1;0
RIO PARDO;2023;2;0
RIO PARDO;2023;3;0
RIO PARDO;2023;4;0
RIO PARDO;2023;5;0
RIO PARDO;2023;6;0
RIO PARDO;2023;7;0
RIO PARDO;2023;8;0
RIO PARDO;2023;9;0
RIO PARDO;2023;10;0
RIO PARDO;2023;11;0
RIO PARDO;2023;12;0
RIO PARDO;2024;1;0
RIO PARDO;2024;2;1
RIO PARDO;2024;3;0
RIO PARDO;2024;4;1
RIO PARDO;2024;5;1
RIO PARDO;2024;6;0
RIO PARDO;2024;7;0
RIO PARDO;2024;8;0
RIO PARDO;2024;9;0
RIO PARDO;2024;10;0
RIO PARDO;2024;11;0
RIO PARDO;2024;12;1
RIO PARDO;2025;1;0
RIO PARDO;2025;2;0
RIO PARDO;2025;3;0
RIO PARDO;2025;4;1
RIO PARDO;2025;5;0
RIO PARDO;2025;6;0
RIO PARDO;2025;7;3
RIO PARDO;2025;8;0
RIO PARDO;2025;9;0
RIO PARDO;2025;10;0
RIO PARDO;2025;11;0
RIO PARDO;2025;12;0
SANTA MARIA;2015;1;2
SANTA MARIA;2015;2;3
SANTA MARIA;2015;3;5
SANTA MARIA;2015;4;0
SANTA MARIA;2015;5;1
SANTA MARIA;2015;6;1
SANTA MARIA;2015;7;0
SANTA MARIA;2015;8;2
SANTA MARIA;2015;9;1
SANTA MARIA;2015;10;1
SANTA MARIA;2015;11;2
SANTA MARIA;2015;12;1
SANTA MARIA;2016;1;5
SANTA MARIA;2016;2;5
SANTA MARIA;2016;3;5
SANTA MARIA;2016;4;0
SANTA MARIA;2016;5;0
SANTA MARIA;2016;6;0
SANTA MARIA;2016;7;1
SANTA MARIA;2016;8;0
SANTA MARIA;2016;9;0
SANTA MARIA;2016;10;2
SANTA MARIA;2016;11;1
SANTA MARIA;2016;12;0
SANTA MARIA;2017;1;1
SANTA MARIA;2017;2;1
SANTA MARIA;2017;3;1
SANTA MARIA;2017;4;0
SANTA MARIA;2017;5;0
SANTA MARIA;2017;6;0
SANTA MARIA;2017;7;1
SANTA MARIA;2017;8;0
SANTA MARIA;2017;9;0
SANTA MARIA;2017;10;0
SANTA MARIA;2017;11;0
SANTA MARIA;2017;12;2
SANTA MARIA;2018;1;4
SANTA MARIA;2018;2;2
SANTA MARIA;2018;3;1
SANTA MARIA;2018;4;1
SANTA MARIA;2018;5;1
SANTA MARIA;2018;6;0
SANTA MARIA;2018;7;0
SANTA MARIA;2018;8;0
SANTA MARIA;2018;9;1
SANTA MARIA;2018;10;1
SANTA MARIA;2018;11;0
SANTA MARIA;2018;12;1
SANTA MARIA;2019;1;3
SANTA MARIA;2019;2;2
SANTA MARIA;2019;3;1
SANTA MARIA;2019;4;1
SANTA MARIA;2019;5;1
SANTA MARIA;2019;6;0
SANTA MARIA;2019;7;0
SANTA MARIA;2019;8;0
SANTA MARIA;2019;9;0
SANTA MARIA;2019;10;1
SANTA MARIA;2019;11;1
SANTA MARIA;2019;12;0
SANTA MARIA;2020;1;0
SANTA MARIA;2020;2;0
SANTA MARIA;2020;3;2
SANTA MARIA;2020;4;0
SANTA MARIA;2020;5;0
SANTA MARIA;2020;6;0
SANTA MARIA;2020;7;1
SANTA MARIA;2020;8;1
SANTA MARIA;2020;9;0
SANTA MARIA;2020;10;1
SANTA MARIA;2020;11;1
SANTA MARIA;2020;12;0
SANTA MARIA;2021;1;1
SANTA MARIA;2021;2;1
SANTA MARIA;2021;3;1
SANTA MARIA;2021;4;0
SANTA MARIA;2021;5;0
SANTA MARIA;2021;6;0
SANTA MARIA;2021;7;0
SANTA MARIA;2021;8;0
SANTA MARIA;2021;9;1
SANTA MARIA;2021;10;0
SANTA MARIA;2021;11;1
SANTA MARIA;2021;12;0
SANTA MARIA;2022;1;0
SANTA MARIA;2022;2;1
SANTA MARIA;2022;3;4
SANTA MARIA;2022;4;1
SANTA MARIA;2022;5;0
SANTA MARIA;2022;6;1
SANTA MARIA;2022;7;0
SANTA MARIA;2022;8;0
SANTA MARIA;2022;9;1
SANTA MARIA;2022;10;3
SANTA MARIA;2022;11;1
SANTA MARIA;2022;12;1
SANTA MARIA;2023;1;1
SANTA MARIA;2023;2;1
SANTA MARIA;2023;3;2
SANTA MARIA;2023;4;1
SANTA MARIA;2023;5;0
SANTA MARIA;2023;6;0
SANTA MARIA;2023;7;1
SANTA MARIA;2023;8;0
SANTA MARIA;2023;9;2
SANTA MARIA;2023;10;4
SANTA MARIA;2023;11;0
SANTA MARIA;2023;12;3
SANTA MARIA;2024;1;3
SANTA MARIA;2024;2;6
SANTA MARIA;2024;3;2
SANTA MARIA;2024;4;1
SANTA MARIA;2024;5;8
SANTA MARIA;2024;6;2
SANTA MARIA;2024;7;2
SANTA MARIA;2024;8;1
SANTA MARIA;2024;9;2
SANTA MARIA;2024;10;1
SANTA MARIA;2024;11;1
SANTA MARIA;2024;12;0
SANTA MARIA;2025;1;3
SANTA MARIA;2025;2;1
SANTA MARIA;2025;3;2
SANTA MARIA;2025;4;0
SANTA MARIA;2025;5;1
SANTA MARIA;2025;6;1
SANTA MARIA;2025;7;0
SANTA MARIA;2025;8;0
SANTA MARIA;2025;9;1
SANTA MARIA;2025;10;1
SANTA MARIA;2025;11;0
SANTA MARIA;2025;12;0
SANTA ROSA;2015;1;1
SANTA ROSA;2015;2;0
SANTA ROSA;2015;3;0
SANTA ROSA;2015;4;0
SANTA ROSA;2015;5;0
SANTA ROSA;2015;6;1
SANTA ROSA;2015;7;0
SANTA ROSA;2015;8;0
SANTA ROSA;2015;9;0
SANTA ROSA;2015;10;0
SANTA ROSA;2015;11;0
SANTA ROSA;2015;12;0
SANTA ROSA;2016;1;2
SANTA ROSA;2016;2;3
SANTA ROSA;2016;3;2
SANTA ROSA;2016;4;1
SANTA ROSA;2016;5;0
SANTA ROSA;2016;6;0
SANTA ROSA;2016;7;0
SANTA ROSA;2016;8;0
SANTA ROSA;2016;9;0
SANTA ROSA;2016;10;0
SANTA ROSA;2016;11;0
SANTA ROSA;2016;12;1
SANTA ROSA;2017;1;1
SANTA ROSA;2017;2;0
SANTA ROSA;2017;3;2
SANTA ROSA;2017;4;1
SANTA ROSA;2017;5;0
SANTA ROSA;2017;6;1
SANTA ROSA;2017;7;0
SANTA ROSA;2017;8;1
SANTA ROSA;2017;9;0
SANTA ROSA;2017;10;3
SANTA ROSA;2017;11;0
SANTA ROSA;2017;12;0
SANTA ROSA;2018;1;2
SANTA ROSA;2018;2;3
SANTA ROSA;2018;3;2
SANTA ROSA;2018;4;0
SANTA ROSA;2018;5;1
SANTA ROSA;2018;6;0
SANTA ROSA;2018;7;0
SANTA ROSA;2018;8;0
SANTA ROSA;2018;9;0
SANTA ROSA;2018;10;0
SANTA ROSA;2018;11;0
SANTA ROSA;2018;12;0
SANTA ROSA;2019;1;0
SANTA ROSA;2019;2;1
SANTA ROSA;2019;3;2
SANTA ROSA;2019;4;1
SANTA ROSA;2019;5;3
SANTA ROSA;2019;6;1
SANTA ROSA;2019;7;0
SANTA ROSA;2019;8;0
SANTA ROSA;2019;9;0
SANTA ROSA;2019;10;0
SANTA ROSA;2019;11;1
SANTA ROSA;2019;12;2
SANTA ROSA;2020;1;3
SANTA ROSA;2020;2;2
SANTA ROSA;2020;3;1
SANTA ROSA;2020;4;2
SANTA ROSA;2020;5;0
SANTA ROSA;2020;6;0
SANTA ROSA;2020;7;0
SANTA ROSA;2020;8;0
SANTA ROSA;2020;9;0
SANTA ROSA;2020;10;0
SANTA ROSA;2020;11;0
SANTA ROSA;2020;12;0
SANTA ROSA;2021;1;0
SANTA ROSA;2021;2;0
SANTA ROSA;2021;3;2
SANTA ROSA;2021;4;0
SANTA ROSA;2021;5;1
SANTA ROSA;2021;6;0
SANTA ROSA;2021;7;0
SANTA ROSA;2021;8;0
SANTA ROSA;2021;9;0
SANTA ROSA;2021;10;0
SANTA ROSA;2021;11;1
SANTA ROSA;2021;12;0
SANTA ROSA;2022;1;0
SANTA ROSA;2022;2;1
SANTA ROSA;2022;3;0
SANTA ROSA;2022;4;0
SANTA ROSA;2022;5;0
SANTA ROSA;2022;6;0
SANTA ROSA;2022;7;0
SANTA ROSA;2022;8;0
SANTA ROSA;2022;9;0
SANTA ROSA;2022;10;0
SANTA ROSA;2022;11;0
SANTA ROSA;2022;12;1
SANTA ROSA;2023;1;1
SANTA ROSA;2023;2;1
SANTA ROSA;2023;3;1
SANTA ROSA;2023;4;0
SANTA ROSA;2023;5;0
SANTA ROSA;2023;6;1
SANTA ROSA;2023;7;0
SANTA ROSA;2023;8;0
SANTA ROSA;2023;9;0
SANTA ROSA;2023;10;0
SANTA ROSA;2023;11;0
SANTA ROSA;2023;12;0
SANTA ROSA;2024;1;1
SANTA ROSA;2024;2;1
SANTA ROSA;2024;3;1
SANTA ROSA;2024;4;1
SANTA ROSA;2024;5;0
SANTA ROSA;2024;6;2
SANTA ROSA;2024;7;0
SANTA ROSA;2024;8;0
SANTA ROSA;2024;9;0
SANTA ROSA;2024;10;0
SANTA ROSA;2024;11;0
SANTA ROSA;2024;12;0
SANTA ROSA;2025;1;2
SANTA ROSA;2025;2;0
SANTA ROSA;2025;3;1
SANTA ROSA;2025;4;0
SANTA ROSA;2025;5;0
SANTA ROSA;2025;6;0
SANTA ROSA;2025;7;0
SANTA ROSA;2025;8;0
SANTA ROSA;2025;9;1
SANTA ROSA;2025;10;1
SANTA ROSA;2025;11;0
SANTA ROSA;2025;12;0
SANTIAGO;2015;1;0
SANTIAGO;2015;2;0
SANTIAGO;2015;3;0
SANTIAGO;2015;4;0
SANTIAGO;2015;5;0
SANTIAGO;2015;6;0
SANTIAGO;2015;7;0
SANTIAGO;2015;8;0
SANTIAGO;2015;9;0
SANTIAGO;2015;10;0
SANTIAGO;2015;11;0
SANTIAGO;2015;12;0
SANTIAGO;2016;1;1
SANTIAGO;2016;2;0
SANTIAGO;2016;3;0
SANTIAGO;2016;4;0
SANTIAGO;2016;5;0
SANTIAGO;2016;6;0
SANTIAGO;2016;7;0
SANTIAGO;2016;8;0
SANTIAGO;2016;9;0
SANTIAGO;2016;10;0
SANTIAGO;2016;11;0
SANTIAGO;2016;12;0
SANTIAGO;2017;1;0
SANTIAGO;2017;2;0
SANTIAGO;2017;3;0
SANTIAGO;2017;4;0
SANTIAGO;2017;5;0
SANTIAGO;2017;6;1
SANTIAGO;2017;7;0
SANTIAGO;2017;8;0
SANTIAGO;2017;9;0
SANTIAGO;2017;10;0
SANTIAGO;2017;11;0
SANTIAGO;2017;12;0
SANTIAGO;2018;1;0
SANTIAGO;2018;2;0
SANTIAGO;2018;3;0
SANTIAGO;2018;4;0
SANTIAGO;2018;5;1
SANTIAGO;2018;6;0
SANTIAGO;2018;7;1
SANTIAGO;2018;8;0
SANTIAGO;2018;9;0
SANTIAGO;2018;10;0
SANTIAGO;2018;11;1
SANTIAGO;2018;12;0
SANTIAGO;2019;1;0
SANTIAGO;2019;2;0
SANTIAGO;2019;3;0
SANTIAGO;2019;4;1
SANTIAGO;2019;5;0
SANTIAGO;2019;6;0
SANTIAGO;2019;7;1
SANTIAGO;2019;8;0
SANTIAGO;2019;9;0
SANTIAGO;2019;10;0
SANTIAGO;2019;11;0
SANTIAGO;2019;12;0
SANTIAGO;2020;1;0
SANTIAGO;2020;2;0
SANTIAGO;2020;3;0
SANTIAGO;2020;4;0
SANTIAGO;2020;5;0
SANTIAGO;2020;6;0
SANTIAGO;2020;7;0
SANTIAGO;2020;8;0
SANTIAGO;2020;9;0
SANTIAGO;2020;10;0
SANTIAGO;2020;11;0
SANTIAGO;2020;12;0
SANTIAGO;2021;1;0
SANTIAGO;2021;2;0
SANTIAGO;2021;3;0
SANTIAGO;2021;4;0
SANTIAGO;2021;5;0
SANTIAGO;2021;6;0
SANTIAGO;2021;7;0
SANTIAGO;2021;8;0
SANTIAGO;2021;9;0
SANTIAGO;2021;10;0
SANTIAGO;2021;11;0
SANTIAGO;2021;12;0
SANTIAGO;2022;1;0
SANTIAGO;2022;2;0
SANTIAGO;2022;3;0
SANTIAGO;2022;4;0
